    0.25938E-04    0.14180E+03
    0.26198E-04    0.14316E+03
    0.26462E-04    0.14453E+03
    0.26728E-04    0.14591E+03
    0.26996E-04    0.14730E+03
    0.27268E-04    0.14871E+03
    0.27542E-04    0.15013E+03
    0.27818E-04    0.15156E+03
    0.28098E-04    0.15301E+03
    0.28380E-04    0.15447E+03
    0.28666E-04    0.15595E+03
    0.28954E-04    0.15744E+03
    0.29245E-04    0.15894E+03
    0.29539E-04    0.16046E+03
    0.29836E-04    0.16199E+03
    0.30135E-04    0.16354E+03
    0.30438E-04    0.16510E+03
    0.30744E-04    0.16668E+03
    0.31053E-04    0.16827E+03
    0.31365E-04    0.16988E+03
    0.31680E-04    0.17150E+03
    0.31999E-04    0.17314E+03
    0.32320E-04    0.17480E+03
    0.32645E-04    0.17647E+03
    0.32973E-04    0.17815E+03
    0.33305E-04    0.17985E+03
    0.33639E-04    0.18157E+03
    0.33978E-04    0.18331E+03
    0.34319E-04    0.18506E+03
    0.34664E-04    0.18683E+03
    0.35012E-04    0.18861E+03
    0.35364E-04    0.19041E+03
    0.35720E-04    0.19223E+03
    0.36079E-04    0.19407E+03
    0.36441E-04    0.19592E+03
    0.36807E-04    0.19779E+03
    0.37177E-04    0.19968E+03
    0.37551E-04    0.20159E+03
    0.37928E-04    0.20352E+03
    0.38310E-04    0.20546E+03
    0.38695E-04    0.20742E+03
    0.39083E-04    0.20940E+03
    0.39476E-04    0.21140E+03
    0.39873E-04    0.21342E+03
    0.40274E-04    0.21546E+03
    0.40679E-04    0.21752E+03
    0.41087E-04    0.21960E+03
    0.41500E-04    0.22170E+03
    0.41917E-04    0.22382E+03
    0.42339E-04    0.22595E+03
    0.42764E-04    0.22811E+03
    0.43194E-04    0.23029E+03
    0.43628E-04    0.23249E+03
    0.44067E-04    0.23471E+03
    0.44509E-04    0.23695E+03
    0.44957E-04    0.23922E+03
    0.45409E-04    0.24150E+03
    0.45865E-04    0.24381E+03
    0.46326E-04    0.24614E+03
    0.46791E-04    0.24849E+03
    0.47262E-04    0.25086E+03
    0.47737E-04    0.25326E+03
    0.48216E-04    0.25568E+03
    0.48701E-04    0.25812E+03
    0.49190E-04    0.26059E+03
    0.49685E-04    0.26308E+03
    0.50184E-04    0.26559E+03
    0.50689E-04    0.26813E+03
    0.51198E-04    0.27069E+03
    0.51713E-04    0.27327E+03
    0.52232E-04    0.27588E+03
    0.52757E-04    0.27852E+03
    0.53287E-04    0.28118E+03
    0.53823E-04    0.28387E+03
    0.54364E-04    0.28658E+03
    0.54910E-04    0.28932E+03
    0.55462E-04    0.29208E+03
    0.56020E-04    0.29487E+03
    0.56583E-04    0.29769E+03
    0.57151E-04    0.30053E+03
    0.57726E-04    0.30340E+03
    0.58306E-04    0.30630E+03
    0.58892E-04    0.30922E+03
    0.59484E-04    0.31218E+03
    0.60081E-04    0.31516E+03
    0.60685E-04    0.31817E+03
    0.61295E-04    0.32121E+03
    0.61911E-04    0.32428E+03
    0.62533E-04    0.32738E+03
    0.63162E-04    0.33050E+03
    0.63797E-04    0.33366E+03
    0.64438E-04    0.33685E+03
    0.65085E-04    0.34006E+03
    0.65740E-04    0.34331E+03
    0.66400E-04    0.34659E+03
    0.67068E-04    0.34990E+03
    0.67742E-04    0.35324E+03
    0.68422E-04    0.35662E+03
    0.69110E-04    0.36002E+03
    0.69805E-04    0.36346E+03
    0.70506E-04    0.36694E+03
    0.71215E-04    0.37044E+03
    0.71930E-04    0.37398E+03
    0.72653E-04    0.37755E+03
    0.73384E-04    0.38116E+03
    0.74121E-04    0.38480E+03
    0.74866E-04    0.38847E+03
    0.75618E-04    0.39218E+03
    0.76378E-04    0.39593E+03
    0.77146E-04    0.39971E+03
    0.77921E-04    0.40353E+03
    0.78704E-04    0.40738E+03
    0.79495E-04    0.41127E+03
    0.80294E-04    0.41520E+03
    0.81101E-04    0.41917E+03
    0.81916E-04    0.42317E+03
    0.82740E-04    0.42721E+03
    0.83571E-04    0.43129E+03
    0.84411E-04    0.43541E+03
    0.85260E-04    0.43957E+03
    0.86116E-04    0.44377E+03
    0.86982E-04    0.44800E+03
    0.87856E-04    0.45228E+03
    0.88739E-04    0.45660E+03
    0.89631E-04    0.46096E+03
    0.90532E-04    0.46537E+03
    0.91442E-04    0.46981E+03
    0.92361E-04    0.47430E+03
    0.93289E-04    0.47883E+03
    0.94226E-04    0.48340E+03
    0.95173E-04    0.48801E+03
    0.96130E-04    0.49268E+03
    0.97096E-04    0.49738E+03
    0.98072E-04    0.50213E+03
    0.99057E-04    0.50692E+03
    0.10005E-03    0.51177E+03
    0.10106E-03    0.51665E+03
    0.10207E-03    0.52159E+03
    0.10310E-03    0.52657E+03
    0.10414E-03    0.53159E+03
    0.10518E-03    0.53667E+03
    0.10624E-03    0.54180E+03
    0.10731E-03    0.54697E+03
    0.10839E-03    0.55219E+03
    0.10948E-03    0.55746E+03
    0.11058E-03    0.56279E+03
    0.11169E-03    0.56816E+03
    0.11281E-03    0.57359E+03
    0.11394E-03    0.57906E+03
    0.11509E-03    0.58459E+03
    0.11624E-03    0.59017E+03
    0.11741E-03    0.59581E+03
    0.11859E-03    0.60150E+03
    0.11979E-03    0.60724E+03
    0.12099E-03    0.61304E+03
    0.12221E-03    0.61889E+03
    0.12343E-03    0.62480E+03
    0.12467E-03    0.63076E+03
    0.12593E-03    0.63678E+03
    0.12719E-03    0.64286E+03
    0.12847E-03    0.64900E+03
    0.12976E-03    0.65519E+03
    0.13107E-03    0.66145E+03
    0.13238E-03    0.66776E+03
    0.13371E-03    0.67414E+03
    0.13506E-03    0.68057E+03
    0.13641E-03    0.68707E+03
    0.13779E-03    0.69363E+03
    0.13917E-03    0.70025E+03
    0.14057E-03    0.70693E+03
    0.14198E-03    0.71368E+03
    0.14341E-03    0.72049E+03
    0.14485E-03    0.72737E+03
    0.14631E-03    0.73431E+03
    0.14778E-03    0.74132E+03
    0.14926E-03    0.74839E+03
    0.15076E-03    0.75554E+03
    0.15228E-03    0.76275E+03
    0.15381E-03    0.77003E+03
    0.15535E-03    0.77737E+03
    0.15691E-03    0.78479E+03
    0.15849E-03    0.79228E+03
    0.16008E-03    0.79984E+03
    0.16169E-03    0.80747E+03
    0.16332E-03    0.81518E+03
    0.16496E-03    0.82296E+03
    0.16662E-03    0.83081E+03
    0.16829E-03    0.83874E+03
    0.16998E-03    0.84674E+03
    0.17169E-03    0.85482E+03
    0.17342E-03    0.86297E+03
    0.17516E-03    0.87120E+03
    0.17692E-03    0.87952E+03
    0.17870E-03    0.88791E+03
    0.18049E-03    0.89638E+03
    0.18231E-03    0.90493E+03
    0.18414E-03    0.91356E+03
    0.18599E-03    0.92227E+03
    0.18786E-03    0.93107E+03
    0.18975E-03    0.93995E+03
    0.19166E-03    0.94891E+03
    0.19358E-03    0.95796E+03
    0.19553E-03    0.96710E+03
    0.19749E-03    0.97632E+03
    0.19948E-03    0.98563E+03
    0.20148E-03    0.99503E+03
    0.20351E-03    0.10045E+04
    0.20555E-03    0.10141E+04
    0.20762E-03    0.10238E+04
    0.20970E-03    0.10335E+04
    0.21181E-03    0.10434E+04
    0.21394E-03    0.10533E+04
    0.21609E-03    0.10634E+04
    0.21826E-03    0.10735E+04
    0.22046E-03    0.10837E+04
    0.22267E-03    0.10941E+04
    0.22491E-03    0.11045E+04
    0.22717E-03    0.11150E+04
    0.22945E-03    0.11257E+04
    0.23176E-03    0.11364E+04
    0.23409E-03    0.11472E+04
    0.23644E-03    0.11581E+04
    0.23882E-03    0.11692E+04
    0.24122E-03    0.11803E+04
    0.24364E-03    0.11916E+04
    0.24609E-03    0.12029E+04
    0.24856E-03    0.12144E+04
    0.25106E-03    0.12259E+04
    0.25359E-03    0.12376E+04
    0.25613E-03    0.12494E+04
    0.25871E-03    0.12613E+04
    0.26131E-03    0.12733E+04
    0.26393E-03    0.12854E+04
    0.26659E-03    0.12977E+04
    0.26927E-03    0.13100E+04
    0.27197E-03    0.13225E+04
    0.27471E-03    0.13351E+04
    0.27747E-03    0.13478E+04
    0.28026E-03    0.13607E+04
    0.28307E-03    0.13736E+04
    0.28592E-03    0.13867E+04
    0.28879E-03    0.13999E+04
    0.29169E-03    0.14132E+04
    0.29462E-03    0.14266E+04
    0.29759E-03    0.14402E+04
    0.30058E-03    0.14539E+04
    0.30360E-03    0.14678E+04
    0.30665E-03    0.14817E+04
    0.30973E-03    0.14958E+04
    0.31284E-03    0.15100E+04
    0.31599E-03    0.15244E+04
    0.31916E-03    0.15389E+04
    0.32237E-03    0.15535E+04
    0.32561E-03    0.15683E+04
    0.32888E-03    0.15832E+04
    0.33219E-03    0.15983E+04
    0.33553E-03    0.16135E+04
    0.33890E-03    0.16288E+04
    0.34230E-03    0.16443E+04
    0.34574E-03    0.16599E+04
    0.34922E-03    0.16757E+04
    0.35273E-03    0.16916E+04
    0.35627E-03    0.17077E+04
    0.35985E-03    0.17239E+04
    0.36347E-03    0.17403E+04
    0.36712E-03    0.17568E+04
    0.37081E-03    0.17735E+04
    0.37454E-03    0.17903E+04
    0.37830E-03    0.18073E+04
    0.38211E-03    0.18245E+04
    0.38595E-03    0.18418E+04
    0.38983E-03    0.18593E+04
    0.39374E-03    0.18769E+04
    0.39770E-03    0.18947E+04
    0.40170E-03    0.19127E+04
    0.40573E-03    0.19308E+04
    0.40981E-03    0.19491E+04
    0.41393E-03    0.19676E+04
    0.41809E-03    0.19863E+04
    0.42229E-03    0.20051E+04
    0.42654E-03    0.20241E+04
    0.43082E-03    0.20433E+04
    0.43515E-03    0.20627E+04
    0.43953E-03    0.20822E+04
    0.44394E-03    0.21019E+04
    0.44841E-03    0.21218E+04
    0.45291E-03    0.21419E+04
    0.45746E-03    0.21622E+04
    0.46206E-03    0.21827E+04
    0.46671E-03    0.22033E+04
    0.47140E-03    0.22242E+04
    0.47613E-03    0.22452E+04
    0.48092E-03    0.22665E+04
    0.48575E-03    0.22879E+04
    0.49063E-03    0.23095E+04
    0.49557E-03    0.23314E+04
    0.50055E-03    0.23534E+04
    0.50558E-03    0.23757E+04
    0.51066E-03    0.23981E+04
    0.51579E-03    0.24208E+04
    0.52097E-03    0.24436E+04
    0.52621E-03    0.24667E+04
    0.53150E-03    0.24900E+04
    0.53684E-03    0.25135E+04
    0.54224E-03    0.25372E+04
    0.54768E-03    0.25612E+04
    0.55319E-03    0.25853E+04
    0.55875E-03    0.26097E+04
    0.56436E-03    0.26343E+04
    0.57004E-03    0.26591E+04
    0.57577E-03    0.26842E+04
    0.58155E-03    0.27095E+04
    0.58740E-03    0.27350E+04
    0.59330E-03    0.27608E+04
    0.59926E-03    0.27868E+04
    0.60529E-03    0.28130E+04
    0.61137E-03    0.28395E+04
    0.61751E-03    0.28662E+04
    0.62372E-03    0.28932E+04
    0.62999E-03    0.29204E+04
    0.63632E-03    0.29478E+04
    0.64271E-03    0.29755E+04
    0.64917E-03    0.30035E+04
    0.65570E-03    0.30317E+04
    0.66229E-03    0.30601E+04
    0.66894E-03    0.30889E+04
    0.67567E-03    0.31179E+04
    0.68246E-03    0.31471E+04
    0.68932E-03    0.31766E+04
    0.69624E-03    0.32064E+04
    0.70324E-03    0.32364E+04
    0.71031E-03    0.32668E+04
    0.71745E-03    0.32974E+04
    0.72466E-03    0.33282E+04
    0.73194E-03    0.33594E+04
    0.73930E-03    0.33908E+04
    0.74673E-03    0.34225E+04
    0.75423E-03    0.34545E+04
    0.76181E-03    0.34868E+04
    0.76947E-03    0.35194E+04
    0.77720E-03    0.35523E+04
    0.78501E-03    0.35854E+04
    0.79290E-03    0.36189E+04
    0.80087E-03    0.36526E+04
    0.80892E-03    0.36867E+04
    0.81705E-03    0.37211E+04
    0.82526E-03    0.37557E+04
    0.83356E-03    0.37907E+04
    0.84193E-03    0.38260E+04
    0.85039E-03    0.38616E+04
    0.85894E-03    0.38975E+04
    0.86757E-03    0.39338E+04
    0.87629E-03    0.39703E+04
    0.88510E-03    0.40072E+04
    0.89399E-03    0.40444E+04
    0.90298E-03    0.40819E+04
    0.91205E-03    0.41198E+04
    0.92122E-03    0.41580E+04
    0.93048E-03    0.41965E+04
    0.93983E-03    0.42354E+04
    0.94928E-03    0.42746E+04
    0.95882E-03    0.43141E+04
    0.96845E-03    0.43540E+04
    0.97819E-03    0.43943E+04
    0.98802E-03    0.44349E+04
    0.99795E-03    0.44758E+04
    0.10080E-02    0.45171E+04
    0.10181E-02    0.45588E+04
    0.10283E-02    0.46008E+04
    0.10387E-02    0.46432E+04
    0.10491E-02    0.46859E+04
    0.10597E-02    0.47291E+04
    0.10703E-02    0.47726E+04
    0.10811E-02    0.48164E+04
    0.10919E-02    0.48607E+04
    0.11029E-02    0.49053E+04
    0.11140E-02    0.49503E+04
    0.11252E-02    0.49957E+04
    0.11365E-02    0.50414E+04
    0.11479E-02    0.50876E+04
    0.11594E-02    0.51341E+04
    0.11711E-02    0.51811E+04
    0.11829E-02    0.52284E+04
    0.11948E-02    0.52762E+04
    0.12068E-02    0.53243E+04
    0.12189E-02    0.53728E+04
    0.12311E-02    0.54218E+04
    0.12435E-02    0.54712E+04
    0.12560E-02    0.55209E+04
    0.12686E-02    0.55711E+04
    0.12814E-02    0.56217E+04
    0.12943E-02    0.56728E+04
    0.13073E-02    0.57242E+04
    0.13204E-02    0.57761E+04
    0.13337E-02    0.58284E+04
    0.13471E-02    0.58811E+04
    0.13606E-02    0.59343E+04
    0.13743E-02    0.59879E+04
    0.13881E-02    0.60419E+04
    0.14021E-02    0.60964E+04
    0.14162E-02    0.61514E+04
    0.14304E-02    0.62067E+04
    0.14448E-02    0.62625E+04
    0.14593E-02    0.63188E+04
    0.14739E-02    0.63755E+04
    0.14888E-02    0.64327E+04
    0.15037E-02    0.64904E+04
    0.15188E-02    0.65485E+04
    0.15341E-02    0.66070E+04
    0.15495E-02    0.66660E+04
    0.15651E-02    0.67255E+04
    0.15808E-02    0.67855E+04
    0.15967E-02    0.68459E+04
    0.16128E-02    0.69069E+04
    0.16290E-02    0.69683E+04
    0.16453E-02    0.70301E+04
    0.16619E-02    0.70925E+04
    0.16786E-02    0.71553E+04
    0.16954E-02    0.72187E+04
    0.17125E-02    0.72825E+04
    0.17297E-02    0.73468E+04
    0.17471E-02    0.74116E+04
    0.17646E-02    0.74769E+04
    0.17824E-02    0.75427E+04
    0.18003E-02    0.76090E+04
    0.18184E-02    0.76758E+04
    0.18367E-02    0.77431E+04
    0.18551E-02    0.78109E+04
    0.18738E-02    0.78792E+04
    0.18926E-02    0.79480E+04
    0.19116E-02    0.80174E+04
    0.19308E-02    0.80872E+04
    0.19502E-02    0.81576E+04
    0.19698E-02    0.82285E+04
    0.19896E-02    0.82999E+04
    0.20096E-02    0.83718E+04
    0.20298E-02    0.84443E+04
    0.20502E-02    0.85172E+04
    0.20708E-02    0.85907E+04
    0.20916E-02    0.86648E+04
    0.21127E-02    0.87393E+04
    0.21339E-02    0.88144E+04
    0.21553E-02    0.88900E+04
    0.21770E-02    0.89662E+04
    0.21989E-02    0.90429E+04
    0.22210E-02    0.91201E+04
    0.22433E-02    0.91979E+04
    0.22658E-02    0.92762E+04
    0.22886E-02    0.93551E+04
    0.23116E-02    0.94344E+04
    0.23348E-02    0.95144E+04
    0.23583E-02    0.95948E+04
    0.23820E-02    0.96759E+04
    0.24059E-02    0.97574E+04
    0.24301E-02    0.98395E+04
    0.24546E-02    0.99222E+04
    0.24792E-02    0.10005E+05
    0.25041E-02    0.10089E+05
    0.25293E-02    0.10173E+05
    0.25547E-02    0.10258E+05
    0.25804E-02    0.10344E+05
    0.26063E-02    0.10430E+05
    0.26325E-02    0.10516E+05
    0.26590E-02    0.10603E+05
    0.26857E-02    0.10691E+05
    0.27127E-02    0.10779E+05
    0.27400E-02    0.10868E+05
    0.27675E-02    0.10957E+05
    0.27953E-02    0.11047E+05
    0.28234E-02    0.11137E+05
    0.28518E-02    0.11228E+05
    0.28804E-02    0.11319E+05
    0.29094E-02    0.11411E+05
    0.29386E-02    0.11504E+05
    0.29682E-02    0.11597E+05
    0.29980E-02    0.11690E+05
    0.30281E-02    0.11785E+05
    0.30586E-02    0.11879E+05
    0.30893E-02    0.11974E+05
    0.31203E-02    0.12070E+05
    0.31517E-02    0.12167E+05
    0.31834E-02    0.12263E+05
    0.32154E-02    0.12361E+05
    0.32477E-02    0.12459E+05
    0.32803E-02    0.12557E+05
    0.33133E-02    0.12656E+05
    0.33466E-02    0.12756E+05
    0.33802E-02    0.12856E+05
    0.34142E-02    0.12956E+05
    0.34485E-02    0.13057E+05
    0.34832E-02    0.13159E+05
    0.35182E-02    0.13261E+05
    0.35535E-02    0.13363E+05
    0.35893E-02    0.13466E+05
    0.36253E-02    0.13570E+05
    0.36618E-02    0.13674E+05
    0.36986E-02    0.13779E+05
    0.37357E-02    0.13884E+05
    0.37733E-02    0.13989E+05
    0.38112E-02    0.14095E+05
    0.38495E-02    0.14202E+05
    0.38882E-02    0.14309E+05
    0.39273E-02    0.14416E+05
    0.39667E-02    0.14524E+05
    0.40066E-02    0.14632E+05
    0.40469E-02    0.14741E+05
    0.40875E-02    0.14850E+05
    0.41286E-02    0.14960E+05
    0.41701E-02    0.15070E+05
    0.42120E-02    0.15181E+05
    0.42544E-02    0.15292E+05
    0.42971E-02    0.15403E+05
    0.43403E-02    0.15515E+05
    0.43839E-02    0.15627E+05
    0.44280E-02    0.15740E+05
    0.44725E-02    0.15853E+05
    0.45174E-02    0.15966E+05
    0.45628E-02    0.16080E+05
    0.46087E-02    0.16194E+05
    0.46550E-02    0.16309E+05
    0.47018E-02    0.16423E+05
    0.47490E-02    0.16539E+05
    0.47968E-02    0.16654E+05
    0.48450E-02    0.16770E+05
    0.48937E-02    0.16886E+05
    0.49429E-02    0.17002E+05
    0.49925E-02    0.17119E+05
    0.50427E-02    0.17236E+05
    0.50934E-02    0.17354E+05
    0.51446E-02    0.17471E+05
    0.51963E-02    0.17589E+05
    0.52485E-02    0.17707E+05
    0.53013E-02    0.17825E+05
    0.53545E-02    0.17944E+05
    0.54084E-02    0.18063E+05
    0.54627E-02    0.18182E+05
    0.55176E-02    0.18301E+05
    0.55731E-02    0.18420E+05
    0.56291E-02    0.18540E+05
    0.56856E-02    0.18659E+05
    0.57428E-02    0.18779E+05
    0.58005E-02    0.18899E+05
    0.58588E-02    0.19019E+05
    0.59177E-02    0.19139E+05
    0.59772E-02    0.19259E+05
    0.60372E-02    0.19380E+05
    0.60979E-02    0.19500E+05
    0.61592E-02    0.19620E+05
    0.62211E-02    0.19741E+05
    0.62836E-02    0.19861E+05
    0.63468E-02    0.19981E+05
    0.64105E-02    0.20102E+05
    0.64750E-02    0.20222E+05
    0.65401E-02    0.20342E+05
    0.66058E-02    0.20462E+05
    0.66722E-02    0.20583E+05
    0.67392E-02    0.20702E+05
    0.68070E-02    0.20822E+05
    0.68754E-02    0.20942E+05
    0.69445E-02    0.21061E+05
    0.70143E-02    0.21181E+05
    0.70848E-02    0.21300E+05
    0.71560E-02    0.21419E+05
    0.72279E-02    0.21537E+05
    0.73005E-02    0.21656E+05
    0.73739E-02    0.21774E+05
    0.74480E-02    0.21892E+05
    0.75228E-02    0.22009E+05
    0.75985E-02    0.22126E+05
    0.76748E-02    0.22243E+05
    0.77519E-02    0.22359E+05
    0.78299E-02    0.22475E+05
    0.79086E-02    0.22590E+05
    0.79880E-02    0.22705E+05
    0.80683E-02    0.22820E+05
    0.81494E-02    0.22934E+05
    0.82313E-02    0.23047E+05
    0.83140E-02    0.23160E+05
    0.83976E-02    0.23272E+05
    0.84820E-02    0.23384E+05
    0.85672E-02    0.23495E+05
    0.86533E-02    0.23605E+05
    0.87403E-02    0.23715E+05
    0.88281E-02    0.23823E+05
    0.89169E-02    0.23931E+05
    0.90065E-02    0.24039E+05
    0.90970E-02    0.24145E+05
    0.91884E-02    0.24251E+05
    0.92808E-02    0.24356E+05
    0.93740E-02    0.24460E+05
    0.94683E-02    0.24562E+05
    0.95634E-02    0.24664E+05
    0.96595E-02    0.24765E+05
    0.97566E-02    0.24865E+05
    0.98547E-02    0.24964E+05
    0.99537E-02    0.25062E+05
    0.10054E-01    0.25159E+05
    0.10155E-01    0.25254E+05
    0.10257E-01    0.25349E+05
    0.10360E-01    0.25442E+05
    0.10464E-01    0.25533E+05
    0.10569E-01    0.25624E+05
    0.10675E-01    0.25713E+05
    0.10783E-01    0.25801E+05
    0.10891E-01    0.25888E+05
    0.11001E-01    0.25973E+05
    0.11111E-01    0.26056E+05
    0.11223E-01    0.26138E+05
    0.11336E-01    0.26219E+05
    0.11449E-01    0.26298E+05
    0.11565E-01    0.26375E+05
    0.11681E-01    0.26451E+05
    0.11798E-01    0.26525E+05
    0.11917E-01    0.26597E+05
    0.12037E-01    0.26668E+05
    0.12157E-01    0.26737E+05
    0.12280E-01    0.26804E+05
    0.12403E-01    0.26869E+05
    0.12528E-01    0.26932E+05
    0.12654E-01    0.26993E+05
    0.12781E-01    0.27052E+05
    0.12909E-01    0.27109E+05
    0.13039E-01    0.27165E+05
    0.13170E-01    0.27218E+05
    0.13302E-01    0.27268E+05
    0.13436E-01    0.27317E+05
    0.13571E-01    0.27364E+05
    0.13708E-01    0.27408E+05
    0.13845E-01    0.27450E+05
    0.13984E-01    0.27489E+05
    0.14125E-01    0.27527E+05
    0.14267E-01    0.27561E+05
    0.14410E-01    0.27594E+05
    0.14555E-01    0.27623E+05
    0.14701E-01    0.27651E+05
    0.14849E-01    0.27676E+05
    0.14998E-01    0.27698E+05
    0.15149E-01    0.27717E+05
    0.15301E-01    0.27734E+05
    0.15455E-01    0.27748E+05
    0.15611E-01    0.27760E+05
    0.15767E-01    0.27768E+05
    0.15926E-01    0.27774E+05
    0.16086E-01    0.27777E+05
    0.16248E-01    0.27777E+05
    0.16411E-01    0.27774E+05
    0.16576E-01    0.27768E+05
    0.16742E-01    0.27760E+05
    0.16911E-01    0.27748E+05
    0.17081E-01    0.27733E+05
    0.17252E-01    0.27715E+05
    0.17426E-01    0.27694E+05
    0.17601E-01    0.27670E+05
    0.17778E-01    0.27643E+05
    0.17956E-01    0.27612E+05
    0.18137E-01    0.27579E+05
    0.18319E-01    0.27542E+05
    0.18503E-01    0.27502E+05
    0.18689E-01    0.27459E+05
    0.18877E-01    0.27412E+05
    0.19067E-01    0.27362E+05
    0.19258E-01    0.27309E+05
    0.19452E-01    0.27253E+05
    0.19647E-01    0.27193E+05
    0.19845E-01    0.27130E+05
    0.20044E-01    0.27064E+05
    0.20246E-01    0.26994E+05
    0.20449E-01    0.26921E+05
    0.20655E-01    0.26845E+05
    0.20862E-01    0.26765E+05
    0.21072E-01    0.26682E+05
    0.21284E-01    0.26596E+05
    0.21498E-01    0.26506E+05
    0.21714E-01    0.26413E+05
    0.21932E-01    0.26317E+05
    0.22152E-01    0.26217E+05
    0.22375E-01    0.26114E+05
    0.22600E-01    0.26008E+05
    0.22827E-01    0.25899E+05
    0.23056E-01    0.25787E+05
    0.23288E-01    0.25671E+05
    0.23522E-01    0.25552E+05
    0.23759E-01    0.25431E+05
    0.23997E-01    0.25306E+05
    0.24239E-01    0.25178E+05
    0.24482E-01    0.25047E+05
    0.24728E-01    0.24914E+05
    0.24977E-01    0.24777E+05
    0.25228E-01    0.24638E+05
    0.25481E-01    0.24496E+05
    0.25737E-01    0.24351E+05
    0.25996E-01    0.24203E+05
    0.26257E-01    0.24053E+05
    0.26521E-01    0.23901E+05
    0.26788E-01    0.23746E+05
    0.27057E-01    0.23589E+05
    0.27329E-01    0.23429E+05
    0.27604E-01    0.23268E+05
    0.27881E-01    0.23104E+05
    0.28161E-01    0.22938E+05
    0.28444E-01    0.22771E+05
    0.28730E-01    0.22601E+05
    0.29019E-01    0.22430E+05
    0.29310E-01    0.22257E+05
    0.29605E-01    0.22083E+05
    0.29903E-01    0.21908E+05
    0.30203E-01    0.21731E+05
    0.30507E-01    0.21553E+05
    0.30813E-01    0.21374E+05
    0.31123E-01    0.21194E+05
    0.31436E-01    0.21013E+05
    0.31752E-01    0.20831E+05
    0.32071E-01    0.20649E+05
    0.32393E-01    0.20466E+05
    0.32719E-01    0.20284E+05
    0.33047E-01    0.20101E+05
    0.33380E-01    0.19917E+05
    0.33715E-01    0.19734E+05
    0.34054E-01    0.19551E+05
    0.34396E-01    0.19369E+05
    0.34742E-01    0.19187E+05
    0.35091E-01    0.19005E+05
    0.35444E-01    0.18824E+05
    0.35800E-01    0.18644E+05
    0.36160E-01    0.18465E+05
    0.36523E-01    0.18284E+05
    0.36890E-01    0.18105E+05
    0.37261E-01    0.17927E+05
    0.37635E-01    0.17750E+05
    0.38014E-01    0.17575E+05
    0.38396E-01    0.17401E+05
